text,label,need_amb,source,is_synthetic
cardiac arrest playacting in supermarket bystander performing cpr,cpr,1.0,https://www.redcross.org,0.0
cardiac arrest in supermarket bystander performing cardiac resuscitation,cpr,1.0,https://www.redcross.org,0.0
unresponsive newborn turning blue rescue breaths given,cpr,1.0,(Synthetic),1.0
unresponsive newborn turning blue hint rescue breaths given,cpr,1.0,(Synthetic),1.0
unresponsive blue turning newborn rescue breaths given,cpr,1.0,(Synthetic),1.0
unresponsive newborn turning dark rescue breaths given,cpr,1.0,(Synthetic),1.0
unresponsive newborn turning blue rescue given breaths,cpr,1.0,(Synthetic),1.0
unresponsive newborn turning blue wild blue yonder rescue breaths given,cpr,1.0,(Synthetic),1.0
steam burn while cooking reddened skin,burns,0.0,https://www.redcross.org,0.0
steam while burn cooking reddened skin,burns,0.0,https://www.redcross.org,0.0
steam burn while manipulate reddened skin,burns,0.0,https://www.redcross.org,0.0
steam burn while make reddened skin,burns,0.0,https://www.redcross.org,0.0
steam burn while suntan cooking reddened skin,burns,0.0,https://www.redcross.org,0.0
multiple stings while walking rocky terrain,scorpion_sting,1,(Synthetic),1
prick multiple stings while walking in rocky terrain,scorpion_sting,1,(Synthetic),1
bouldered multiple stings while walking in rocky terrain,scorpion_sting,1,(Synthetic),1
multiple stings while take the air in rocky terrain,scorpion_sting,1,(Synthetic),1
multiple walking while stings in rocky terrain,scorpion_sting,1,(Synthetic),1
multiple stings while walking in rocky terrain,scorpion_sting,1,(Synthetic),1
in stings while walking multiple rocky terrain,scorpion_sting,1,(Synthetic),1
gymnast landed badly articulatio radiocarpea compound wrist fracture,fractures,1.0,(Synthetic),1.0
gymnast landed badly compound wrist cracking,fractures,1.0,(Synthetic),1.0
gymnast landed seriously compound wrist fracture,fractures,1.0,(Synthetic),1.0
gymnast landed badly wrist compound fracture,fractures,1.0,(Synthetic),1.0
gymnast landed badly compound wrist fracture,fractures,1.0,(Synthetic),1.0
gymnast landed badly compound fracture wrist,fractures,1.0,(Synthetic),1.0
gymnast landed badly compound wrist,fractures,1.0,(Synthetic),1.0
child found floating in pool unresponsive not breathing,drowning,1.0,(Synthetic),1.0
child unresponsive floating in pool found not breathing,drowning,1.0,(Synthetic),1.0
child bump floating in pool unresponsive not breathing,drowning,1.0,(Synthetic),1.0
child breathing floating in pool unresponsive not found,drowning,1.0,(Synthetic),1.0
child found breathe floating in pool unresponsive not breathing,drowning,1.0,(Synthetic),1.0
nipper found floating in pool unresponsive not breathing,drowning,1.0,(Synthetic),1.0
minor shock from appliance no widget visible injury,electric_shock,0.0,(Synthetic),1.0
appliance shock from minor no visible injury,electric_shock,0.0,(Synthetic),1.0
minor shock from appliance injury,electric_shock,0.0,(Synthetic),1.0
minor injury from appliance no visible shock,electric_shock,0.0,(Synthetic),1.0
minor shock from contrivance no visible injury,electric_shock,0.0,(Synthetic),1.0
minor shock from appliance no seeable injury,electric_shock,0.0,(Synthetic),1.0
minor shock from appliance no visible injury,electric_shock,0.0,(Synthetic),1.0
elderly woman choking on pudding ineffective attempts,choking,1.0,https://www.agingcare.com,0.0
choking woman elderly on pudding ineffective cough attempts,choking,1.0,https://www.agingcare.com,0.0
elderly woman coughing choking on pudding ineffective cough attempts,choking,1.0,https://www.agingcare.com,0.0
elderly woman choking on pudding ineffective cough attack,choking,1.0,https://www.agingcare.com,0.0
elderly woman choking pudding ineffective cough attempts,choking,1.0,https://www.agingcare.com,0.0
elderly woman choking on pud ineffective cough attempts,choking,1.0,https://www.agingcare.com,0.0
elderly woman ineffective on pudding choking cough attempts,choking,1.0,https://www.agingcare.com,0.0
elderly woman choking on pudding ineffective cough attempts,choking,1.0,https://www.agingcare.com,0.0
a man collapsed while trot in the park he wasnt breathing and had no pulse a passer started cpr until paramedics arrived,cpr,1.0,https://www.redcross.org/take-a-class/cpr,0.0
a while collapsed man jogging in the park he wasnt breathing and had no cpr a passerby started pulse until paramedics arrived,cpr,1.0,https://www.redcross.org/take-a-class/cpr,0.0
a man collapsed while jogging in the park he wasnt breathing and get had no pulse a passerby started nobelium cpr until paramedics arrived,cpr,1.0,https://www.redcross.org/take-a-class/cpr,0.0
a man jogging in the park he breathing and had no pulse a passerby started cpr until paramedics,cpr,1.0,https://www.redcross.org/take-a-class/cpr,0.0
a man collapsed while give jogging in deoxyadenosine monophosphate the park he wasnt breathing and had no pulse a passerby started cpr until paramedics arrived,cpr,1.0,https://www.redcross.org/take-a-class/cpr,0.0
a man collapsed while jogging in the park he breathing and had no pulse a passerby started cpr until arrived,cpr,1.0,https://www.redcross.org/take-a-class/cpr,0.0
a humans collapsed while jogging in the park he wasnt breathing and had no pulse a passerby started cardiac resuscitation until paramedics arrived,cpr,1.0,https://www.redcross.org/take-a-class/cpr,0.0
a man collapsed while jogging in the park he wasnt breathing and had no pulse a passerby started cpr until paramedics arrived ,cpr,1.0,https://www.redcross.org/take-a-class/cpr,0.0
pet bird pecked fingers breadth no wound,rabies,0.0,(Synthetic),1.0
pet bird pecked finger wound no,rabies,0.0,(Synthetic),1.0
bird pecked finger no wound,rabies,0.0,(Synthetic),1.0
favorite bird pecked finger no wound,rabies,0.0,(Synthetic),1.0
wound bird pecked finger no pet,rabies,0.0,(Synthetic),1.0
pet bird pecked finger feel no wound,rabies,0.0,(Synthetic),1.0
pet bird pecked pick at finger no wound,rabies,0.0,(Synthetic),1.0
pet bird pecked finger no wound,rabies,0.0,(Synthetic),1.0
sudden from bite dog showing signs of confusion,rabies,1,(Synthetic),1
sudden from showing signs of confusion,rabies,1,(Synthetic),1
sudden bite from dog showing signs of confusion,rabies,1,(Synthetic),1
sudden bite display from dog showing signs of confusion,rabies,1,(Synthetic),1
sudden bite from dog display showing signs of confusion,rabies,1,(Synthetic),1
confusion bite from dog showing signs of sudden,rabies,1,(Synthetic),1
sudden bite from dog showing signs of muddiness,rabies,1,(Synthetic),1
single honeybee local normal sting swelling,bee_sting,0.0,(Synthetic),1.0
single honeybee sting normal apis mellifera local swelling,bee_sting,0.0,(Synthetic),1.0
honeybee single sting normal local swelling,bee_sting,0.0,(Synthetic),1.0
one honeybee sting normal local swelling,bee_sting,0.0,(Synthetic),1.0
single honeybee sting formula local swelling,bee_sting,0.0,(Synthetic),1.0
single honeybee sting normal local swelling,bee_sting,0.0,(Synthetic),1.0
single apis mellifera honeybee sting normal local swelling,bee_sting,0.0,(Synthetic),1.0
stubbed toe normal but painful range of motion,fractures,0.0,(Synthetic),1.0
stubbed toe painful but normal move range of motion,fractures,0.0,(Synthetic),1.0
stubbed of painful but normal range toe motion,fractures,0.0,(Synthetic),1.0
stubbed toe painful but normal range of motion,fractures,0.0,(Synthetic),1.0
stubbed toe painful only but normal range of motion,fractures,0.0,(Synthetic),1.0
stubbed toe painful but normal range of apparent motion,fractures,0.0,(Synthetic),1.0
small steamer burn on hand,burns,0.0,https://www.redcross.org,0.0
small steam burn on deal,burns,0.0,https://www.redcross.org,0.0
small steam burn hand on,burns,0.0,https://www.redcross.org,0.0
small steam burn steamer on hand,burns,0.0,https://www.redcross.org,0.0
small steam on hand,burns,0.0,https://www.redcross.org,0.0
small burn on,burns,0.0,https://www.redcross.org,0.0
small steam burn on suntan hand,burns,0.0,https://www.redcross.org,0.0
small steam burn on hand,burns,0.0,https://www.redcross.org,0.0
scorpion sting while indoors barefoot walking,scorpion_sting,1,(Synthetic),1
scorpion sting while walking barefoot indoors,scorpion_sting,1,(Synthetic),1
scorpion gyp while walking barefoot indoors,scorpion_sting,1,(Synthetic),1
walking sting while scorpion barefoot indoors,scorpion_sting,1,(Synthetic),1
scorpion sting scorpio the scorpion while walking barefoot indoors,scorpion_sting,1,(Synthetic),1
scorpion sting while barefoot indoors,scorpion_sting,1,(Synthetic),1
prick scorpion sting while walking barefoot indoors,scorpion_sting,1,(Synthetic),1
small cut from razor bandaged,wounds,0.0,https://www.redcross.org,0.0
small from cut razor bandaged,wounds,0.0,https://www.redcross.org,0.0
small deletion from razor bandaged,wounds,0.0,https://www.redcross.org,0.0
small cut from bandage razor bandaged,wounds,0.0,https://www.redcross.org,0.0
small cut bandage from razor bandaged,wounds,0.0,https://www.redcross.org,0.0
small cut bandaged razor from,wounds,0.0,https://www.redcross.org,0.0
grandmother choking on pill cant spend a penny any sound,choking,1.0,(Synthetic),1.0
grandmother choking on phone pill cant make any sound,choking,1.0,(Synthetic),1.0
grandmother choking on pill cant any sound,choking,1.0,(Synthetic),1.0
along grandmother choking on pill cant make any sound,choking,1.0,(Synthetic),1.0
grandmother choking on cant pill make any sound,choking,1.0,(Synthetic),1.0
grandmother choking on pill cant make any,choking,1.0,(Synthetic),1.0
grandmother choking on pill cant create any sound,choking,1.0,(Synthetic),1.0
grandmother choking on pill cant make any sound,choking,1.0,(Synthetic),1.0
touched hot pan briefly minor concisely redness,burns,0.0,(Synthetic),1.0
hot touched pan briefly minor redness,burns,0.0,(Synthetic),1.0
goat god touched hot pan briefly minor redness,burns,0.0,(Synthetic),1.0
touched redness pan briefly minor hot,burns,0.0,(Synthetic),1.0
touched hot pan briefly minor redness,burns,0.0,(Synthetic),1.0
hot pan briefly minor redness,burns,0.0,(Synthetic),1.0
touched hot pan briefly minor red,burns,0.0,(Synthetic),1.0
pool inhaled child water coughing but responsive,drowning,0.0,(Synthetic),1.0
child inhaled pool cough water coughing but responsive,drowning,0.0,(Synthetic),1.0
child inhaled pool water cough coughing but responsive,drowning,0.0,(Synthetic),1.0
child inhaled pool water coughing but responsive,drowning,0.0,(Synthetic),1.0
child inhaled pond water coughing but responsive,drowning,0.0,(Synthetic),1.0
child responsive pool water coughing but inhaled,drowning,0.0,(Synthetic),1.0
child inhaled pool water responsive,drowning,0.0,(Synthetic),1.0
nut on choking panicking,choking,1.0,(Synthetic),1.0
choking on nut panic,choking,1.0,(Synthetic),1.0
choking on along nut panicking,choking,1.0,(Synthetic),1.0
choking on panicking,choking,1.0,(Synthetic),1.0
on choking nut panicking,choking,1.0,(Synthetic),1.0
choking on ballock panicking,choking,1.0,(Synthetic),1.0
choking on panic nut panicking,choking,1.0,(Synthetic),1.0
choking on nut panicking,choking,1.0,(Synthetic),1.0
mild allergic reaction to ant collation localized swelling,bee_sting,0.0,https://www.aaaai.org,0.0
mild allergic reaction to ant bite sharpness localized swelling,bee_sting,0.0,https://www.aaaai.org,0.0
mild allergic reaction to pismire bite localized swelling,bee_sting,0.0,https://www.aaaai.org,0.0
mild allergic reaction to ant bite emmet localized swelling,bee_sting,0.0,https://www.aaaai.org,0.0
mild reaction allergic to ant bite localized swelling,bee_sting,0.0,https://www.aaaai.org,0.0
mild allergic reaction to ant bite localized swelling,bee_sting,0.0,https://www.aaaai.org,0.0
mild allergic reaction ant bite swelling,bee_sting,0.0,https://www.aaaai.org,0.0
finger in splinter removed,wounds,0.0,https://www.redcross.org,0.0
secede in finger removed,wounds,0.0,https://www.redcross.org,0.0
slay splinter in finger removed,wounds,0.0,https://www.redcross.org,0.0
splinter in digit removed,wounds,0.0,https://www.redcross.org,0.0
feel splinter in finger removed,wounds,0.0,https://www.redcross.org,0.0
splinter in finger removed,wounds,0.0,https://www.redcross.org,0.0
stubbed stub toe hurts,fractures,0.0,https://www.nhs.uk,0.0
toe hurts,fractures,0.0,https://www.nhs.uk,0.0
stubbed hurts toe,fractures,0.0,https://www.nhs.uk,0.0
stub toe hurts,fractures,0.0,https://www.nhs.uk,0.0
toenail stubbed toe hurts,fractures,0.0,https://www.nhs.uk,0.0
stubbed toe hurts,fractures,0.0,https://www.nhs.uk,0.0
hot tea spill minor inflammation redness,burns,0.0,(Synthetic),1.0
hot tea run out minor redness,burns,0.0,(Synthetic),1.0
hot minor spill tea redness,burns,0.0,(Synthetic),1.0
hot tea spill minor redness,burns,0.0,(Synthetic),1.0
hot tea redness minor spill,burns,0.0,(Synthetic),1.0
camellia sinensis hot tea spill minor redness,burns,0.0,(Synthetic),1.0
twisted ankle mild sprain,fractures,0.0,(Synthetic),1.0
twisted ankle wrench mild sprain,fractures,0.0,(Synthetic),1.0
twisted mild ankle sprain,fractures,0.0,(Synthetic),1.0
mild ankle twisted sprain,fractures,0.0,(Synthetic),1.0
twisted ankle balmy sprain,fractures,0.0,(Synthetic),1.0
choking on distressed popcorn,choking,1.0,(Synthetic),1.0
choking on along popcorn distressed,choking,1.0,(Synthetic),1.0
give up the ghost on popcorn distressed,choking,1.0,(Synthetic),1.0
choking on popcorn distressed,choking,1.0,(Synthetic),1.0
choking on popcorn in a bad way,choking,1.0,(Synthetic),1.0
choking on popcorn conk distressed,choking,1.0,(Synthetic),1.0
distressed on popcorn choking,choking,1.0,(Synthetic),1.0
wire tore skin while climbing fence,wounds,1,(Synthetic),1
barbed conducting wire tore skin while climbing fence,wounds,1,(Synthetic),1
barbed wire tore skin while climbing fence,wounds,1,(Synthetic),1
barbed fence tore skin while climbing wire,wounds,1,(Synthetic),1
barb wire tore skin while climbing fence,wounds,1,(Synthetic),1
barbed wire tore skin spell while climbing fence,wounds,1,(Synthetic),1
barbed wire tore skin while climb up climbing fence,wounds,1,(Synthetic),1
drowning victim force from lake cpr ongoing,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled from lake cpr ongoing,cpr,1.0,https://www.redcross.org,0.0
cpr victim pulled from lake drowning ongoing,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled from tear lake cpr ongoing,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled from lake on going cpr ongoing,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled ongoing lake cpr from,cpr,1.0,https://www.redcross.org,0.0
drowning victim pulled from lake ongoing,cpr,1.0,https://www.redcross.org,0.0
scorpion sting while working scorpio the scorpion in basement,scorpion_sting,1,(Synthetic),1
scorpio the scorpion sting while working in basement,scorpion_sting,1,(Synthetic),1
scorpion sting while working in basement,scorpion_sting,1,(Synthetic),1
scorpion sting while basement in working,scorpion_sting,1,(Synthetic),1
scorpion while sting working in basement,scorpion_sting,1,(Synthetic),1
scorpion sting while inch working in basement,scorpion_sting,1,(Synthetic),1
sting while working in basement,scorpion_sting,1,(Synthetic),1
kiss of life construction worker unconscious no pulse cpr started,cpr,1.0,https://www.osha.gov,0.0
